"Series";"Time";"Value"
"Pasillo Informática";"2019-07-24T02:00:00+02:00";21.315151515151534
"Pasillo Informática";"2019-07-25T02:00:00+02:00";19.430303030303033
"Pasillo Informática";"2019-07-26T02:00:00+02:00";20.74814814814815
"Pasillo Informática";"2019-07-27T02:00:00+02:00";25.789473684210524
"Pasillo Informática";"2019-07-28T02:00:00+02:00";25.383333333333336
"Pasillo Informática";"2019-07-29T02:00:00+02:00";20.080000000000005
"Pasillo Informática";"2019-07-30T02:00:00+02:00";16.330555555555552
"Pasillo Informática";"2019-07-31T02:00:00+02:00";13.975362318840565
"Pasillo Informática";"2019-08-01T02:00:00+02:00";18.53243243243243
"Pasillo Informática";"2019-08-02T02:00:00+02:00";18.195238095238096
"Pasillo Informática";"2019-08-03T02:00:00+02:00";23.18124999999999
"Pasillo Informática";"2019-08-04T02:00:00+02:00";25.070802919708022
"Pasillo Informática";"2019-08-05T02:00:00+02:00";19.780246913580253
"Pasillo Informática";"2019-08-06T02:00:00+02:00";24.623809523809538
"Pasillo Informática";"2019-08-07T02:00:00+02:00";29.28461538461538
"Pasillo Informática";"2019-08-08T02:00:00+02:00";30.442718446601937
"Pasillo Informática";"2019-08-09T02:00:00+02:00";38.418965517241375
"Pasillo Informática";"2019-08-10T02:00:00+02:00";25.957534246575342
"Pasillo Informática";"2019-08-11T02:00:00+02:00";22.81224489795918
"Pasillo Informática";"2019-08-12T02:00:00+02:00";20.59024390243903
"Pasillo Informática";"2019-08-13T02:00:00+02:00";15.188235294117643
"Pasillo Informática";"2019-08-14T02:00:00+02:00";15.627049180327868
"Pasillo Informática";"2019-08-15T02:00:00+02:00";24.089795918367347
"Pasillo Informática";"2019-08-16T02:00:00+02:00";24.919999999999998
"Pasillo Informática";"2019-08-17T02:00:00+02:00";17.302083333333332
"Pasillo Informática";"2019-08-18T02:00:00+02:00";26.06481481481481
"Pasillo Informática";"2019-08-19T02:00:00+02:00";23.415740740740734
"Pasillo Informática";"2019-08-20T02:00:00+02:00";22.940845070422544
"Pasillo Informática";"2019-08-21T02:00:00+02:00";24.087804878048775
"Pasillo Informática";"2019-08-22T02:00:00+02:00";23.639393939393948
"Pasillo Informática";"2019-08-23T02:00:00+02:00";19.82916666666667
"Pasillo Informática";"2019-08-24T02:00:00+02:00";15.98103448275862
"Pasillo Informática";"2019-08-25T02:00:00+02:00";19.534693877551025
"Pasillo Informática";"2019-08-26T02:00:00+02:00";26.381538461538476
"Pasillo Informática";"2019-08-27T02:00:00+02:00";27.268749999999994
"Pasillo Informática";"2019-08-28T02:00:00+02:00";24.57222222222222
"Pasillo Informática";"2019-08-29T02:00:00+02:00";22.964999999999996
"Pasillo Informática";"2019-08-30T02:00:00+02:00";17.912643678160926
"Pasillo Informática";"2019-08-31T02:00:00+02:00";21.137209302325587
"Pasillo Informática";"2019-09-01T02:00:00+02:00";20.5047619047619
"Pasillo Informática";"2019-09-02T02:00:00+02:00";21.10235294117647
"Pasillo Informática";"2019-09-03T02:00:00+02:00";19.517757009345786
"Pasillo Informática";"2019-09-04T02:00:00+02:00";15.502325581395347
"Pasillo Informática";"2019-09-05T02:00:00+02:00";16.186021505376335
"Pasillo Informática";"2019-09-06T02:00:00+02:00";12.965625000000001
"Pasillo Informática";"2019-09-07T02:00:00+02:00";14.038095238095236
"Pasillo Informática";"2019-09-08T02:00:00+02:00";14.295652173913044
"Pasillo Informática";"2019-09-09T02:00:00+02:00";11.172093023255819
"Pasillo Informática";"2019-09-10T02:00:00+02:00";14.333333333333334
"Pasillo Informática";"2019-09-11T02:00:00+02:00";15.481415929203543
"Pasillo Informática";"2019-09-12T02:00:00+02:00";22.153906249999995
"Pasillo Informática";"2019-09-13T02:00:00+02:00";24.647540983606568
"Pasillo Informática";"2019-09-14T02:00:00+02:00";29.98684210526315
"Pasillo Informática";"2019-09-15T02:00:00+02:00";32.02280701754386
"Pasillo Informática";"2019-09-16T02:00:00+02:00";30.266071428571433
"Pasillo Informática";"2019-09-17T02:00:00+02:00";30.26829268292682
"Pasillo Informática";"2019-09-18T02:00:00+02:00";28.813846153846146
"Pasillo Informática";"2019-09-19T02:00:00+02:00";30.025
"Pasillo Informática";"2019-09-20T02:00:00+02:00";27.25123966942147
"Pasillo Informática";"2019-09-21T02:00:00+02:00";37.30704225352114
"Pasillo Informática";"2019-09-22T02:00:00+02:00";36.012751677852364
"Pasillo Informática";"2019-09-23T02:00:00+02:00";28.891752577319597
"Pasillo Informática";"2019-09-24T02:00:00+02:00";36.7232558139535
"Pasillo Informática";"2019-09-25T02:00:00+02:00";30.095275590551164
"Pasillo Informática";"2019-09-26T02:00:00+02:00";29.370000000000008
"Pasillo Informática";"2019-09-27T02:00:00+02:00";25.020000000000003
"Pasillo Informática";"2019-09-28T02:00:00+02:00";26.792424242424236
"Pasillo Informática";"2019-09-29T02:00:00+02:00";22.768333333333334
"Pasillo Informática";"2019-09-30T02:00:00+02:00";22.302469135802465
"Pasillo Informática";"2019-10-01T02:00:00+02:00";31.844285714285707
"Pasillo Informática";"2019-10-02T02:00:00+02:00";23.304878048780484
"Pasillo Informática";"2019-10-03T02:00:00+02:00";22.378124999999994
"Pasillo Informática";"2019-10-04T02:00:00+02:00";31.637962962962956
"Pasillo Informática";"2019-10-05T02:00:00+02:00";28.990588235294126
"Pasillo Informática";"2019-10-06T02:00:00+02:00";24.610084033613447
"Pasillo Informática";"2019-10-07T02:00:00+02:00";23.748484848484846
"Pasillo Informática";"2019-10-08T02:00:00+02:00";23.329090909090905
"Pasillo Informática";"2019-10-09T02:00:00+02:00";26.818461538461538
"Pasillo Informática";"2019-10-10T02:00:00+02:00";20.830468750000016
"Pasillo Informática";"2019-10-11T02:00:00+02:00";26.049350649350647
"Pasillo Informática";"2019-10-12T02:00:00+02:00";32.92
"Pasillo Informática";"2019-10-13T02:00:00+02:00";null
"Pasillo Informática";"2019-10-14T02:00:00+02:00";null
"Pasillo Informática";"2019-10-15T02:00:00+02:00";null
"Pasillo Informática";"2019-10-16T02:00:00+02:00";null
"Pasillo Informática";"2019-10-17T02:00:00+02:00";null
"Pasillo Informática";"2019-10-18T02:00:00+02:00";null
"Pasillo Informática";"2019-10-19T02:00:00+02:00";null
"Pasillo Informática";"2019-10-20T02:00:00+02:00";null
"Pasillo Informática";"2019-10-21T02:00:00+02:00";null
"Pasillo Informática";"2019-10-22T02:00:00+02:00";null
"Pasillo Informática";"2019-10-23T02:00:00+02:00";null
"Pasillo Informática";"2019-10-24T02:00:00+02:00";null
"Pasillo Informática";"2019-10-25T02:00:00+02:00";null
"Pasillo Informática";"2019-10-26T02:00:00+02:00";null
"Pasillo Informática";"2019-10-27T02:00:00+02:00";null
"Pasillo Informática";"2019-10-28T01:00:00+01:00";null
"Pasillo Informática";"2019-10-29T01:00:00+01:00";null
"Pasillo Informática";"2019-10-30T01:00:00+01:00";null
"Pasillo Informática";"2019-10-31T01:00:00+01:00";null
"Pasillo Informática";"2019-11-01T01:00:00+01:00";null
"Pasillo Informática";"2019-11-02T01:00:00+01:00";null
"Pasillo Informática";"2019-11-03T01:00:00+01:00";null
"Pasillo Informática";"2019-11-04T01:00:00+01:00";null
"Pasillo Informática";"2019-11-05T01:00:00+01:00";null
"Pasillo Informática";"2019-11-06T01:00:00+01:00";null
"Pasillo Informática";"2019-11-07T01:00:00+01:00";null
"Pasillo Informática";"2019-11-08T01:00:00+01:00";null
"Pasillo Informática";"2019-11-09T01:00:00+01:00";null
"Pasillo Informática";"2019-11-10T01:00:00+01:00";null
"Pasillo Informática";"2019-11-11T01:00:00+01:00";null
"Pasillo Informática";"2019-11-12T01:00:00+01:00";null
"Pasillo Informática";"2019-11-13T01:00:00+01:00";null
"Pasillo Informática";"2019-11-14T01:00:00+01:00";null
"Pasillo Informática";"2019-11-15T01:00:00+01:00";null
"Pasillo Informática";"2019-11-16T01:00:00+01:00";null
"Pasillo Informática";"2019-11-17T01:00:00+01:00";null
"Pasillo Informática";"2019-11-18T01:00:00+01:00";null
"Pasillo Informática";"2019-11-19T01:00:00+01:00";null
"Pasillo Informática";"2019-11-20T01:00:00+01:00";null
"Pasillo Informática";"2019-11-21T01:00:00+01:00";41.56
"Pasillo Informática";"2019-11-22T01:00:00+01:00";44.05357142857143
"Pasillo Informática";"2019-11-23T01:00:00+01:00";38.38333333333333
"Pasillo Informática";"2019-11-24T01:00:00+01:00";41.43999999999999
"Pasillo Informática";"2019-11-25T01:00:00+01:00";56.388888888888886
"Pasillo Informática";"2019-11-26T01:00:00+01:00";null
"Pasillo Informática";"2019-11-27T01:00:00+01:00";null
"Pasillo Informática";"2019-11-28T01:00:00+01:00";45.23333333333334
"Pasillo Informática";"2019-11-29T01:00:00+01:00";49.80394736842106
"Pasillo Informática";"2019-11-30T01:00:00+01:00";48.82696629213483
"Pasillo Informática";"2019-12-01T01:00:00+01:00";47.146774193548296
"Pasillo Informática";"2019-12-02T01:00:00+01:00";37.930534351145035
"Pasillo Informática";"2019-12-03T01:00:00+01:00";32.13962264150943
"Pasillo Informática";"2019-12-04T01:00:00+01:00";34.07962962962965
"Pasillo Informática";"2019-12-05T01:00:00+01:00";33.18934426229508
"Pasillo Informática";"2019-12-06T01:00:00+01:00";33.9
"Pasillo Informática";"2019-12-07T01:00:00+01:00";35.71315789473685
"Pasillo Informática";"2019-12-08T01:00:00+01:00";40.98435374149657
"Pasillo Informática";"2019-12-09T01:00:00+01:00";45.56691729323306
"Pasillo Informática";"2019-12-10T01:00:00+01:00";39.93199999999998
"Pasillo Informática";"2019-12-11T01:00:00+01:00";35.04714285714284
"Pasillo Informática";"2019-12-12T01:00:00+01:00";37.95177304964537
"Pasillo Informática";"2019-12-13T01:00:00+01:00";47.96521739130432
"Pasillo Informática";"2019-12-14T01:00:00+01:00";47.10784313725491
"Pasillo Informática";"2019-12-15T01:00:00+01:00";46.779069767441904
"Pasillo Informática";"2019-12-16T01:00:00+01:00";46.98717948717949
"Pasillo Informática";"2019-12-17T01:00:00+01:00";34.26808510638298
"Pasillo Informática";"2019-12-18T01:00:00+01:00";36.046551724137935
"Pasillo Informática";"2019-12-19T01:00:00+01:00";51.61805555555555
"Pasillo Informática";"2019-12-20T01:00:00+01:00";56.52264150943394
"Pasillo Informática";"2019-12-21T01:00:00+01:00";61.054166666666674
"Pasillo Informática";"2019-12-22T01:00:00+01:00";52.73069306930693
"Pasillo Informática";"2019-12-23T01:00:00+01:00";48.98947368421055
"Pasillo Informática";"2019-12-24T01:00:00+01:00";46.341726618705025
"Pasillo Informática";"2019-12-25T01:00:00+01:00";47.480000000000004
"Pasillo Informática";"2019-12-26T01:00:00+01:00";50.32761904761906
"Pasillo Informática";"2019-12-27T01:00:00+01:00";47.140310077519395
"Pasillo Informática";"2019-12-28T01:00:00+01:00";44.38556701030931
"Pasillo Informática";"2019-12-29T01:00:00+01:00";43.76491228070178
"Pasillo Informática";"2019-12-30T01:00:00+01:00";42.84536082474228
"Pasillo Informática";"2019-12-31T01:00:00+01:00";41.978846153846135
"Pasillo Informática";"2020-01-01T01:00:00+01:00";41.63893129770991
"Pasillo Informática";"2020-01-02T01:00:00+01:00";42.67588652482269
"Pasillo Informática";"2020-01-03T01:00:00+01:00";48.07050359712227
"Pasillo Informática";"2020-01-04T01:00:00+01:00";44.66160000000004
"Pasillo Informática";"2020-01-05T01:00:00+01:00";41.62272727272726
"Pasillo Informática";"2020-01-06T01:00:00+01:00";41.89487179487178
"Pasillo Informática";"2020-01-07T01:00:00+01:00";43.11562500000001
"Pasillo Informática";"2020-01-08T01:00:00+01:00";39.72736842105264
"Pasillo Informática";"2020-01-09T01:00:00+01:00";37.6068376068376
"Pasillo Informática";"2020-01-10T01:00:00+01:00";35.84736842105262
"Pasillo Informática";"2020-01-11T01:00:00+01:00";30.342045454545453
"Pasillo Informática";"2020-01-12T01:00:00+01:00";31.284210526315793
"Pasillo Informática";"2020-01-13T01:00:00+01:00";30.95833333333334
"Pasillo Informática";"2020-01-14T01:00:00+01:00";33.5125
"Pasillo Informática";"2020-01-15T01:00:00+01:00";40.850877192982466
"Pasillo Informática";"2020-01-16T01:00:00+01:00";41.224999999999994
"Pasillo Informática";"2020-01-17T01:00:00+01:00";38.965822784810115
"Pasillo Informática";"2020-01-18T01:00:00+01:00";44.81060606060605
"Pasillo Informática";"2020-01-19T01:00:00+01:00";33.081132075471686
"Pasillo Informática";"2020-01-20T01:00:00+01:00";20.638613861386148
"Pasillo Informática";"2020-01-21T01:00:00+01:00";23.69636363636364
"Pasillo Informática";"2020-01-22T01:00:00+01:00";31.810256410256414
"Pasillo Informática";"2020-01-23T01:00:00+01:00";37.16354166666667
"Pasillo Informática";"2020-01-24T01:00:00+01:00";38.116216216216216
"Pasillo Informática";"2020-01-25T01:00:00+01:00";41.68333333333333
"Pasillo Informática";"2020-01-26T01:00:00+01:00";40.164516129032265
"Pasillo Informática";"2020-01-27T01:00:00+01:00";45.370588235294136
"Pasillo Informática";"2020-01-28T01:00:00+01:00";50.73445378151261
"Pasillo Informática";"2020-01-29T01:00:00+01:00";51.04201680672271
"Pasillo Informática";"2020-01-30T01:00:00+01:00";47.932835820895534
"Pasillo Informática";"2020-01-31T01:00:00+01:00";48.93939393939395
"Pasillo Informática";"2020-02-01T01:00:00+01:00";52.88429752066115
"Pasillo Informática";"2020-02-02T01:00:00+01:00";48.96923076923078
"Pasillo Informática";"2020-02-03T01:00:00+01:00";47.73018867924529
"Pasillo Informática";"2020-02-04T01:00:00+01:00";42.76363636363635
"Pasillo Informática";"2020-02-05T01:00:00+01:00";37.67410714285711
"Pasillo Informática";"2020-02-06T01:00:00+01:00";34.72727272727274
"Pasillo Informática";"2020-02-07T01:00:00+01:00";34.923157894736846
"Pasillo Informática";"2020-02-08T01:00:00+01:00";40.970921985815565
"Pasillo Informática";"2020-02-09T01:00:00+01:00";45.97599999999999
"Pasillo Informática";"2020-02-10T01:00:00+01:00";45.33749999999999
"Pasillo Informática";"2020-02-11T01:00:00+01:00";43.111200000000004
"Pasillo Informática";"2020-02-12T01:00:00+01:00";46.46800000000001
"Pasillo Informática";"2020-02-13T01:00:00+01:00";40.65662650602408
"Pasillo Informática";"2020-02-14T01:00:00+01:00";38.35507246376812
"Pasillo Informática";"2020-02-15T01:00:00+01:00";37.26727272727272
"Pasillo Informática";"2020-02-16T01:00:00+01:00";42.320652173913025
"Pasillo Informática";"2020-02-17T01:00:00+01:00";46.79999999999996
"Pasillo Informática";"2020-02-18T01:00:00+01:00";34.240000000000016
"Pasillo Informática";"2020-02-19T01:00:00+01:00";30.450561797752812
"Pasillo Informática";"2020-02-20T01:00:00+01:00";30.630612244897957
"Pasillo Informática";"2020-02-21T01:00:00+01:00";29.677027027027037
"Pasillo Informática";"2020-02-22T01:00:00+01:00";28.786301369863015
"Pasillo Informática";"2020-02-23T01:00:00+01:00";29.00208333333333
"Pasillo Informática";"2020-02-24T01:00:00+01:00";32.00666666666668
"Pasillo Informática";"2020-02-25T01:00:00+01:00";29.717525773195856
"Pasillo Informática";"2020-02-26T01:00:00+01:00";27.09154929577465
"Pasillo Informática";"2020-02-27T01:00:00+01:00";26.571590909090922
"Pasillo Informática";"2020-02-28T01:00:00+01:00";25.848979591836738
"Pasillo Informática";"2020-02-29T01:00:00+01:00";35.451851851851856
"Pasillo Informática";"2020-03-01T01:00:00+01:00";45.78936170212765
"Pasillo Informática";"2020-03-02T01:00:00+01:00";44.85915492957747
"Pasillo Informática";"2020-03-03T01:00:00+01:00";42.77000000000001
"Pasillo Informática";"2020-03-04T01:00:00+01:00";46.558974358974375
"Pasillo Informática";"2020-03-05T01:00:00+01:00";40.69199999999999
"Pasillo Informática";"2020-03-06T01:00:00+01:00";26.19302325581394
"Pasillo Informática";"2020-03-07T01:00:00+01:00";24.039325842696623
"Pasillo Informática";"2020-03-08T01:00:00+01:00";31.222480620155036
"Pasillo Informática";"2020-03-09T01:00:00+01:00";29.488135593220328
"Pasillo Informática";"2020-03-10T01:00:00+01:00";29.158333333333324
"Pasillo Informática";"2020-03-11T01:00:00+01:00";37.55652173913045
"Pasillo Informática";"2020-03-12T01:00:00+01:00";38.746874999999996
"Pasillo Informática";"2020-03-13T01:00:00+01:00";44.14947368421053
"Pasillo Informática";"2020-03-14T01:00:00+01:00";40.3298611111111
"Pasillo Informática";"2020-03-15T01:00:00+01:00";37.79606299212598
"Pasillo Informática";"2020-03-16T01:00:00+01:00";26.76363636363635
"Pasillo Informática";"2020-03-17T01:00:00+01:00";32.576
"Pasillo Informática";"2020-03-18T01:00:00+01:00";null
"Pasillo Informática";"2020-03-19T01:00:00+01:00";null
"Pasillo Informática";"2020-03-20T01:00:00+01:00";null
"Pasillo Informática";"2020-03-21T01:00:00+01:00";null
"Pasillo Informática";"2020-03-22T01:00:00+01:00";null
"Pasillo Informática";"2020-03-23T01:00:00+01:00";null
"Pasillo Informática";"2020-03-24T01:00:00+01:00";null
"Pasillo Informática";"2020-03-25T01:00:00+01:00";null
"Pasillo Informática";"2020-03-26T01:00:00+01:00";null
"Pasillo Informática";"2020-03-27T01:00:00+01:00";null
"Pasillo Informática";"2020-03-28T01:00:00+01:00";null
"Pasillo Informática";"2020-03-29T01:00:00+01:00";null
"Pasillo Informática";"2020-03-30T02:00:00+02:00";null
"Pasillo Informática";"2020-03-31T02:00:00+02:00";null
"Pasillo Informática";"2020-04-01T02:00:00+02:00";null
"Pasillo Informática";"2020-04-02T02:00:00+02:00";null
"Pasillo Informática";"2020-04-03T02:00:00+02:00";null
"Pasillo Informática";"2020-04-04T02:00:00+02:00";null
"Pasillo Informática";"2020-04-05T02:00:00+02:00";null
"Pasillo Informática";"2020-04-06T02:00:00+02:00";null
"Pasillo Informática";"2020-04-07T02:00:00+02:00";null
"Pasillo Informática";"2020-04-08T02:00:00+02:00";null
"Pasillo Informática";"2020-04-09T02:00:00+02:00";null
"Pasillo Informática";"2020-04-10T02:00:00+02:00";null
"Pasillo Informática";"2020-04-11T02:00:00+02:00";null
"Pasillo Informática";"2020-04-12T02:00:00+02:00";null
"Pasillo Informática";"2020-04-13T02:00:00+02:00";null
"Pasillo Informática";"2020-04-14T02:00:00+02:00";null
"Pasillo Informática";"2020-04-15T02:00:00+02:00";null
"Pasillo Informática";"2020-04-16T02:00:00+02:00";null
"Pasillo Informática";"2020-04-17T02:00:00+02:00";null
"Pasillo Informática";"2020-04-18T02:00:00+02:00";null
"Pasillo Informática";"2020-04-19T02:00:00+02:00";null
"Pasillo Informática";"2020-04-20T02:00:00+02:00";null
"Pasillo Informática";"2020-04-21T02:00:00+02:00";null
"Pasillo Informática";"2020-04-22T02:00:00+02:00";null
"Pasillo Informática";"2020-04-23T02:00:00+02:00";null
"Pasillo Informática";"2020-04-24T02:00:00+02:00";null
"Pasillo Informática";"2020-04-25T02:00:00+02:00";null
"Pasillo Informática";"2020-04-26T02:00:00+02:00";null
"Pasillo Informática";"2020-04-27T02:00:00+02:00";null
"Pasillo Informática";"2020-04-28T02:00:00+02:00";null
"Pasillo Informática";"2020-04-29T02:00:00+02:00";null
"Pasillo Informática";"2020-04-30T02:00:00+02:00";null
"Pasillo Informática";"2020-05-01T02:00:00+02:00";null
"Pasillo Informática";"2020-05-02T02:00:00+02:00";null
"Pasillo Informática";"2020-05-03T02:00:00+02:00";null
"Pasillo Informática";"2020-05-04T02:00:00+02:00";null
"Pasillo Informática";"2020-05-05T02:00:00+02:00";null
"Pasillo Informática";"2020-05-06T02:00:00+02:00";null
"Pasillo Informática";"2020-05-07T02:00:00+02:00";null
"Pasillo Informática";"2020-05-08T02:00:00+02:00";null
"Pasillo Informática";"2020-05-09T02:00:00+02:00";null
"Pasillo Informática";"2020-05-10T02:00:00+02:00";null
"Pasillo Informática";"2020-05-11T02:00:00+02:00";null
"Pasillo Informática";"2020-05-12T02:00:00+02:00";null
"Pasillo Informática";"2020-05-13T02:00:00+02:00";null
"Pasillo Informática";"2020-05-14T02:00:00+02:00";null
"Pasillo Informática";"2020-05-15T02:00:00+02:00";null
"Pasillo Informática";"2020-05-16T02:00:00+02:00";null
"Pasillo Informática";"2020-05-17T02:00:00+02:00";null
"Pasillo Informática";"2020-05-18T02:00:00+02:00";null
"Pasillo Informática";"2020-05-19T02:00:00+02:00";null
"Pasillo Informática";"2020-05-20T02:00:00+02:00";null
"Pasillo Informática";"2020-05-21T02:00:00+02:00";null
"Pasillo Informática";"2020-05-22T02:00:00+02:00";null
"Pasillo Informática";"2020-05-23T02:00:00+02:00";null
"Pasillo Informática";"2020-05-24T02:00:00+02:00";null
"Pasillo Informática";"2020-05-25T02:00:00+02:00";null
"Pasillo Informática";"2020-05-26T02:00:00+02:00";null
"Pasillo Informática";"2020-05-27T02:00:00+02:00";null
"Pasillo Informática";"2020-05-28T02:00:00+02:00";null
"Pasillo Informática";"2020-05-29T02:00:00+02:00";null
"Pasillo Informática";"2020-05-30T02:00:00+02:00";null
"Pasillo Informática";"2020-05-31T02:00:00+02:00";null
"Pasillo Informática";"2020-06-01T02:00:00+02:00";null
"Pasillo Informática";"2020-06-02T02:00:00+02:00";null
"Pasillo Informática";"2020-06-03T02:00:00+02:00";null
"Pasillo Informática";"2020-06-04T02:00:00+02:00";null
"Pasillo Informática";"2020-06-05T02:00:00+02:00";null
"Pasillo Informática";"2020-06-06T02:00:00+02:00";null
"Pasillo Informática";"2020-06-07T02:00:00+02:00";null
"Pasillo Informática";"2020-06-08T02:00:00+02:00";null
"Pasillo Informática";"2020-06-09T02:00:00+02:00";null
"Pasillo Informática";"2020-06-10T02:00:00+02:00";null
"Pasillo Informática";"2020-06-11T02:00:00+02:00";null
"Pasillo Informática";"2020-06-12T02:00:00+02:00";null
"Pasillo Informática";"2020-06-13T02:00:00+02:00";null
"Pasillo Informática";"2020-06-14T02:00:00+02:00";null
"Pasillo Informática";"2020-06-15T02:00:00+02:00";null
"Pasillo Informática";"2020-06-16T02:00:00+02:00";null
"Pasillo Informática";"2020-06-17T02:00:00+02:00";null
"Pasillo Informática";"2020-06-18T02:00:00+02:00";null
"Pasillo Informática";"2020-06-19T02:00:00+02:00";null
"Pasillo Informática";"2020-06-20T02:00:00+02:00";null
"Pasillo Informática";"2020-06-21T02:00:00+02:00";null
"Pasillo Informática";"2020-06-22T02:00:00+02:00";null
"Pasillo Informática";"2020-06-23T02:00:00+02:00";null
"Pasillo Informática";"2020-06-24T02:00:00+02:00";null
"Pasillo Informática";"2020-06-25T02:00:00+02:00";null
"Pasillo Informática";"2020-06-26T02:00:00+02:00";null
"Pasillo Informática";"2020-06-27T02:00:00+02:00";null
"Pasillo Informática";"2020-06-28T02:00:00+02:00";null
"Pasillo Informática";"2020-06-29T02:00:00+02:00";null
"Pasillo Informática";"2020-06-30T02:00:00+02:00";null
"Pasillo Informática";"2020-07-01T02:00:00+02:00";null
"Pasillo Informática";"2020-07-02T02:00:00+02:00";null
"Pasillo Informática";"2020-07-03T02:00:00+02:00";null
"Pasillo Informática";"2020-07-04T02:00:00+02:00";null
"Pasillo Informática";"2020-07-05T02:00:00+02:00";null
"Pasillo Informática";"2020-07-06T02:00:00+02:00";null
"Pasillo Informática";"2020-07-07T02:00:00+02:00";null
"Pasillo Informática";"2020-07-08T02:00:00+02:00";null
"Pasillo Informática";"2020-07-09T02:00:00+02:00";null
"Pasillo Informática";"2020-07-10T02:00:00+02:00";null
"Pasillo Informática";"2020-07-11T02:00:00+02:00";null
"Pasillo Informática";"2020-07-12T02:00:00+02:00";null
"Pasillo Informática";"2020-07-13T02:00:00+02:00";null
"Pasillo Informática";"2020-07-14T02:00:00+02:00";null
"Pasillo Informática";"2020-07-15T02:00:00+02:00";null
"Pasillo Informática";"2020-07-16T02:00:00+02:00";null
"Pasillo Informática";"2020-07-17T02:00:00+02:00";null
"Pasillo Informática";"2020-07-18T02:00:00+02:00";null
"Pasillo Informática";"2020-07-19T02:00:00+02:00";null
"Pasillo Informática";"2020-07-20T02:00:00+02:00";null
"Pasillo Informática";"2020-07-21T02:00:00+02:00";null
"Pasillo Informática";"2020-07-22T02:00:00+02:00";null
"Pasillo Informática";"2020-07-23T02:00:00+02:00";null
"Pasillo Informática";"2020-07-24T02:00:00+02:00";null
"Pasillo Informática";"2020-07-25T02:00:00+02:00";null
"Pasillo Informática";"2020-07-26T02:00:00+02:00";null
"Pasillo Informática";"2020-07-27T02:00:00+02:00";null
"Pasillo Informática";"2020-07-28T02:00:00+02:00";null
"Pasillo Informática";"2020-07-29T02:00:00+02:00";17.806976744186056
"Pasillo Informática";"2020-07-30T02:00:00+02:00";18.20869565217391
"Pasillo Informática";"2020-07-31T02:00:00+02:00";16.642990654205605
"Pasillo Informática";"2020-08-01T02:00:00+02:00";15.11209677419354
"Pasillo Informática";"2020-08-02T02:00:00+02:00";16.605714285714285
"Pasillo Informática";"2020-08-03T02:00:00+02:00";17.244554455445552
"Pasillo Informática";"2020-08-04T02:00:00+02:00";19.209677419354836
"Pasillo Informática";"2020-08-05T02:00:00+02:00";16.189843749999998
"Pasillo Informática";"2020-08-06T02:00:00+02:00";17.756081081081064
"Pasillo Informática";"2020-08-07T02:00:00+02:00";18.96428571428573
"Pasillo Informática";"2020-08-08T02:00:00+02:00";21.138842975206614
"Pasillo Informática";"2020-08-09T02:00:00+02:00";17.199999999999985
"Pasillo Informática";"2020-08-10T02:00:00+02:00";17.515384615384633
"Pasillo Informática";"2020-08-11T02:00:00+02:00";20.541891891891893
"Pasillo Informática";"2020-08-12T02:00:00+02:00";25.995049504950504
"Pasillo Informática";"2020-08-13T02:00:00+02:00";25.75769230769231
"Pasillo Informática";"2020-08-14T02:00:00+02:00";19.77391304347827
"Pasillo Informática";"2020-08-15T02:00:00+02:00";20.51176470588236
"Pasillo Informática";"2020-08-16T02:00:00+02:00";20.980701754385965
"Pasillo Informática";"2020-08-17T02:00:00+02:00";29.012727272727286
"Pasillo Informática";"2020-08-18T02:00:00+02:00";32.91944444444445
"Pasillo Informática";"2020-08-19T02:00:00+02:00";19.62121212121214
"Pasillo Informática";"2020-08-20T02:00:00+02:00";26.721999999999984
"Pasillo Informática";"2020-08-21T02:00:00+02:00";38.35070422535211
"Pasillo Informática";"2020-08-22T02:00:00+02:00";23.01284403669728
"Pasillo Informática";"2020-08-23T02:00:00+02:00";17.05816326530613
"Pasillo Informática";"2020-08-24T02:00:00+02:00";16.39090909090909
"Pasillo Informática";"2020-08-25T02:00:00+02:00";20.60538461538464
"Pasillo Informática";"2020-08-26T02:00:00+02:00";19.105882352941176
"Pasillo Informática";"2020-08-27T02:00:00+02:00";26.075862068965513
"Pasillo Informática";"2020-08-28T02:00:00+02:00";27.31777777777777
"Pasillo Informática";"2020-08-29T02:00:00+02:00";null
"Pasillo Informática";"2020-08-30T02:00:00+02:00";null
"Pasillo Informática";"2020-08-31T02:00:00+02:00";null
"Pasillo Informática";"2020-09-01T02:00:00+02:00";9.96
"Pasillo Informática";"2020-09-02T02:00:00+02:00";14.812030075187963
"Pasillo Informática";"2020-09-03T02:00:00+02:00";14.12409638554217
"Pasillo Informática";"2020-09-04T02:00:00+02:00";16.456000000000003
"Pasillo Informática";"2020-09-05T02:00:00+02:00";16.75384615384615
"Pasillo Informática";"2020-09-06T02:00:00+02:00";15.945945945945953
"Pasillo Informática";"2020-09-07T02:00:00+02:00";16.49473684210527
"Pasillo Informática";"2020-09-08T02:00:00+02:00";14.954545454545444
"Pasillo Informática";"2020-09-09T02:00:00+02:00";16.11728395061728
"Pasillo Informática";"2020-09-10T02:00:00+02:00";15.169166666666667
"Pasillo Informática";"2020-09-11T02:00:00+02:00";15.20731707317073
"Pasillo Informática";"2020-09-12T02:00:00+02:00";15.776923076923072
"Pasillo Informática";"2020-09-13T02:00:00+02:00";16.548936170212745
