serie,hour,day,month,season,value
4,00,23,07,2,38.2519
4,00,24,07,2,38.0663
4,00,25,07,2,35.9196
4,00,26,07,2,37.4892
4,00,27,07,2,37.5375
4,00,28,07,2,37.9739
4,00,29,07,2,37.0144
4,00,30,07,2,35.7934
4,00,31,07,2,35.5228
4,00,01,08,2,35.4869
4,00,02,08,2,33.8445
4,00,03,08,2,34.5727
4,00,04,08,2,37.9566
4,00,05,08,2,34.7205
4,00,06,08,2,34.2753
4,00,07,08,2,33.1799
4,00,08,08,2,35.7428
4,00,09,08,2,36.9046
4,00,10,08,2,31.7324
4,00,11,08,2,30.484
4,00,12,08,2,29.862
4,00,13,08,2,30.7272
4,00,14,08,2,32.1108
4,00,15,08,2,33.8133
4,00,16,08,2,34.4562
4,00,17,08,2,35.5269
4,00,18,08,2,36.3712
4,00,19,08,2,37.3714
4,00,20,08,2,37.7236
4,00,21,08,2,36.9837
4,00,22,08,2,36.9348
4,00,23,08,2,35.1709
4,00,24,08,2,34.2688
4,00,25,08,2,32.2741
4,00,26,08,2,32.6217
4,00,27,08,2,35.6488
4,00,28,08,2,39.5118
4,00,29,08,2,39.311
4,00,30,08,2,36.4909
4,00,31,08,2,38.3938
4,00,01,09,3,36.4207
4,00,02,09,3,34.4658
4,00,03,09,3,32.6783
4,00,04,09,3,35.3354
4,00,05,09,3,36.0046
4,00,06,09,3,33.2412
4,00,07,09,3,31.0632
4,00,08,09,3,28.8882
4,00,09,09,3,30.5065
4,00,10,09,3,31.0011
4,00,11,09,3,32.9361
4,00,12,09,3,35.3776
4,00,13,09,3,37.6959
4,00,14,09,3,38.0225
4,00,15,09,3,37.9963
4,00,16,09,3,38.3938
4,00,17,09,3,36.4573
4,00,18,09,3,38.7371
4,00,19,09,3,38.4199
4,00,20,09,3,36.4108
4,00,21,09,3,38.8387
4,00,22,09,3,41.2929
4,00,23,09,3,40.2704
4,00,24,09,3,39.1394
4,00,25,09,3,42.0264
4,00,26,09,3,39.2247
4,00,27,09,3,35.3312
4,00,28,09,3,37.4867
4,00,29,09,3,37.6831
4,00,30,09,3,37.5972
4,00,01,10,3,40.8348
4,00,02,10,3,37.4888
4,00,03,10,3,36.746
4,00,04,10,3,36.3457
4,00,05,10,3,44.7318
4,00,06,10,3,53.1761
4,00,07,10,3,50.3162
4,00,08,10,3,45.2456
4,00,09,10,3,42.7913
4,00,10,10,3,42.0255
4,00,11,10,3,39.9
4,00,12,10,3,34.6889
4,00,13,10,3,37.4827
4,00,14,10,3,37.8977
4,00,15,10,3,34.9483
4,00,16,10,3,33.996
4,00,17,10,3,33.7571
4,00,18,10,3,33.5761
4,00,19,10,3,34.5935
4,00,20,10,3,52.5239
4,00,21,10,3,55.16
4,00,22,10,3,55.7894
4,00,23,10,3,53.575
4,00,24,10,3,49.5703
4,00,25,10,3,51.95
4,00,26,10,3,49.1672
4,00,27,10,3,48.6667
4,00,28,10,3,58.2464
4,00,29,10,3,61.2778
4,00,30,10,3,58.4338
4,00,31,10,3,57.702
4,00,01,11,3,58.54
4,00,02,11,3,61.3895
4,00,03,11,3,60.1375
4,00,04,11,3,55.4375
4,00,05,11,3,58.5553
4,00,06,11,3,58.5541
4,00,07,11,3,58.6378
4,00,08,11,3,58.5607
4,00,09,11,3,62.1833
4,00,10,11,3,60.5273
4,00,11,11,3,58.4231
4,00,12,11,3,57.4164
4,00,13,11,3,56.1786
4,00,14,11,3,62.1955
4,00,15,11,3,67.7727
4,00,16,11,3,69.3807
4,00,17,11,3,65.9278
4,00,18,11,3,63.7235
4,00,19,11,3,63.525
4,00,20,11,3,60.4895
4,00,21,11,3,57.1
4,00,22,11,3,50.408
4,00,23,11,3,46.393
4,00,24,11,3,42.1667
4,00,25,11,3,47.9393
4,00,26,11,3,54.7216
4,00,27,11,3,56.4047
4,00,28,11,3,54.4744
4,00,29,11,3,55.7185
4,00,30,11,3,46.5509
4,00,01,12,4,47.2388
4,00,02,12,4,45.6296
4,00,03,12,4,46.0661
4,00,04,12,4,47.4132
4,00,05,12,4,47.1251
4,00,06,12,4,47.2067
4,00,07,12,4,47.5737
5,00,06,07,2,39.042
5,00,07,07,2,38.0429
5,00,08,07,2,39.2466
5,00,09,07,2,41.1485
5,00,10,07,2,39.9065
5,00,11,07,2,40.6102
5,00,12,07,2,38.5084
5,00,13,07,2,40.2698
5,00,14,07,2,38.2815
5,00,15,07,2,38.1747
5,00,16,07,2,36.3716
5,00,17,07,2,35.7668
5,00,18,07,2,33.0769
5,00,19,07,2,35.8954
5,00,20,07,2,36.0487
5,00,21,07,2,37.0589
5,00,22,07,2,38.7591
5,00,23,07,2,39.8952
5,00,24,07,2,38.7674
5,00,25,07,2,35.4297
5,00,26,07,2,34.1645
5,00,27,07,2,35.73
5,00,28,07,2,37.3797
5,00,29,07,2,37.0457
5,00,30,07,2,34.1164
5,00,31,07,2,32.5004
5,00,01,08,2,31.5755
5,00,02,08,2,30.6386
5,00,03,08,2,31.391
5,00,04,08,2,35.0575
5,00,05,08,2,32.1449
5,00,06,08,2,32.354
5,00,07,08,2,31.3419
5,00,08,08,2,34.5325
5,00,09,08,2,33.9331
5,00,10,08,2,28.0962
5,00,11,08,2,28.3763
5,00,12,08,2,30.3015
5,00,13,08,2,30.694
5,00,14,08,2,28.9186
5,00,15,08,2,30.5269
5,00,16,08,2,32.1658
5,00,17,08,2,34.3966
5,00,18,08,2,38.3849
5,00,19,08,2,34.0987
5,00,20,08,2,40.2847
5,00,21,08,2,30.8901
5,00,22,08,2,32.4947
5,00,23,08,2,35.9691
5,00,24,08,2,36.206
5,00,25,08,2,33.5667
5,00,26,08,2,34.7804
5,00,27,08,2,31.8242
5,00,28,08,2,30.2507
5,00,29,08,2,26.1146
5,00,30,08,2,29.1813
5,00,31,08,2,33.3747
5,00,01,09,3,36.5487
5,00,02,09,3,34.6662
5,00,03,09,3,34.118
5,00,04,09,3,32.6953
5,00,05,09,3,31.5453
5,00,06,09,3,27.2013
5,00,07,09,3,27.5934
5,00,08,09,3,32.7213
5,00,09,09,3,32.7789
5,00,10,09,3,32.9
5,00,11,09,3,35.0184
5,00,12,09,3,38.5674
5,00,13,09,3,41.8379
5,00,14,09,3,35.2908
5,00,15,09,3,37.9017
5,00,16,09,3,40.1387
5,00,17,09,3,38.9033
5,00,18,09,3,37.323
5,00,19,09,3,37.658
5,00,20,09,3,35.2497
5,00,21,09,3,35.2807
5,00,22,09,3,39.7682
5,00,23,09,3,37.252
5,00,24,09,3,30.1587
5,00,25,09,3,39.7954
5,00,26,09,3,40.5606
5,00,27,09,3,37.5263
5,00,28,09,3,41.7061
5,00,29,09,3,40.2853
5,00,30,09,3,40.4733
5,00,01,10,3,40.4901
5,00,02,10,3,32.4461
5,00,03,10,3,33.6027
5,00,04,10,3,36.5424
5,00,05,10,3,34.3455
5,00,06,10,3,31.7711
5,00,07,10,3,28.8747
5,00,08,10,3,24.053
5,00,09,10,3,36.8331
5,00,10,10,3,40.6313
5,00,11,10,3,41.9094
5,00,12,10,3,49.9227
5,00,13,10,3,50.3854
5,00,14,10,3,47.7282
5,00,15,10,3,44.4757
5,00,16,10,3,45.6407
5,00,17,10,3,51.7897
5,00,18,10,3,55.6
5,00,19,10,3,58.3736
5,00,20,10,3,56.4483
5,00,21,10,3,53.3313
5,00,22,10,3,57.2209
5,00,23,10,3,56.5151
5,00,24,10,3,56.3369
5,00,25,10,3,58.3416
5,00,26,10,3,58.0652
5,00,27,10,3,64.3964
5,00,28,10,3,62.3852
5,00,29,10,3,58.8577
5,00,30,10,3,52.9752
5,00,31,10,3,45.07
5,00,01,11,3,46.623
5,00,02,11,3,51.8603
5,00,03,11,3,52.5144
5,00,04,11,3,55.8673
5,00,05,11,3,59.3043
5,00,06,11,3,48.3799
5,00,07,11,3,45.8516
5,00,08,11,3,42.0303
5,00,09,11,3,48.249
5,00,10,11,3,45.5253
5,00,11,11,3,43.973
5,00,12,11,3,45.6263
5,00,13,11,3,53.2822
5,00,14,11,3,49.336
5,00,15,11,3,39.6993
5,00,16,11,3,39.4187
5,00,17,11,3,41.4087
5,00,18,11,3,44.2826
5,00,19,11,3,42.8197
5,00,20,11,3,56.7887
5,00,21,11,3,56.6943
5,00,22,11,3,46.9577
5,00,23,11,3,42.469
5,00,24,11,3,44.4615
5,00,25,11,3,50.5932
5,00,26,11,3,55.1727
5,00,27,11,3,54.2069
5,00,28,11,3,54.836
5,00,29,11,3,51.42
5,00,30,11,3,48.843
5,00,01,12,4,51.2264
5,00,02,12,4,51.518
5,00,03,12,4,53.8534
5,00,04,12,4,61.4771
5,00,05,12,4,56.727
5,00,06,12,4,55.2417
5,00,07,12,4,54.4313
5,00,08,12,4,50.5451
5,00,09,12,4,50.7177
5,00,10,12,4,52.7629
5,00,11,12,4,53.1092
5,00,12,12,4,52.7107
5,00,13,12,4,50.751
5,00,14,12,4,54.1356
5,00,15,12,4,49.1373
5,00,16,12,4,48.8258
5,00,17,12,4,50.4151
5,00,18,12,4,47.3124
5,00,19,12,4,45.5126
5,00,20,12,4,41.554
5,00,21,12,4,42.9318
5,00,22,12,4,45.052
5,00,23,12,4,47.5702
5,00,24,12,4,49.3079
5,00,25,12,4,50.4338
5,00,26,12,4,49.4599
5,00,27,12,4,50.1709
5,00,28,12,4,51.3
5,00,29,12,4,51.4691
5,00,30,12,4,51.3296
5,00,31,12,4,49.9842
5,00,01,01,4,47.9247
5,00,02,01,4,55.1296
5,00,03,01,4,62.7539
5,00,04,01,4,67.6176
5,00,05,01,4,66.2536
5,00,06,01,4,57.432
5,00,07,01,4,53.1171
5,00,08,01,4,51.5434
5,00,09,01,4,48.5306
5,00,10,01,4,47.8225
5,00,11,01,4,51.8559
5,00,12,01,4,51.9797
5,00,13,01,4,46.6325
5,00,14,01,4,38.7543
5,00,15,01,4,38.6689
5,00,16,01,4,41.1559
5,00,17,01,4,41.6325
5,00,18,01,4,27.9207
5,00,19,01,4,24.585
5,00,20,01,4,32.4788
5,00,21,01,4,39.5013
5,00,22,01,4,41.3257
5,00,23,01,4,38.1912
5,00,24,01,4,34.2595
5,00,25,01,4,31.8088
5,00,26,01,4,41.8453
5,00,27,01,4,48.8316
5,00,28,01,4,49.0758
5,00,29,01,4,55.9941
5,00,30,01,4,57.5067
5,00,31,01,4,51.3338
5,00,01,02,4,53.6359
5,00,02,02,4,54.604
5,00,03,02,4,54.7212
5,00,04,02,4,60.6139
5,00,05,02,4,54.8539
5,00,06,02,4,50.3933
5,00,07,02,4,53.1576
5,00,08,02,4,41.848
5,00,09,02,4,37.0062
5,00,10,02,4,42.0046
5,00,11,02,4,46.2724
5,00,12,02,4,57.1311
5,00,13,02,4,56.096
5,00,14,02,4,53.8209
5,00,15,02,4,50.8227
5,00,16,02,4,47.098
5,00,17,02,4,46.5638
5,00,18,02,4,45.9748
5,00,19,02,4,48.5935
5,00,20,02,4,44.3291
5,00,21,02,4,38.0397
5,00,22,02,4,41.1588
5,00,23,02,4,44.4289
5,00,24,02,4,46.9711
5,00,25,02,4,42.5941
5,00,26,02,4,48.8868
5,00,27,02,4,48.2966
5,00,28,02,4,48.463
5,00,01,03,1,46.8986
5,00,02,03,1,46.1208
5,00,03,03,1,46.2916
5,00,04,03,1,43.398
5,00,05,03,1,54.4807
5,00,06,03,1,57.2562
5,00,07,03,1,52.8642
5,00,08,03,1,48.9678
5,00,09,03,1,47.3818
5,00,10,03,1,46.094
5,00,11,03,1,47.1291
5,00,12,03,1,43.3257
5,00,13,03,1,38.757
5,00,14,03,1,43.8795
5,00,15,03,1,40.6133
5,00,16,03,1,38.749
5,00,17,03,1,35.8338
5,00,18,03,1,35.3513
5,00,19,03,1,41.2487
5,00,20,03,1,46.6702
5,00,21,03,1,44.7639
5,00,22,03,1,42.0503
5,00,23,03,1,39.8868
5,00,24,03,1,38.65
5,00,25,03,1,48.3355
5,00,26,03,1,52.9204
5,00,27,03,1,57.0818
5,00,28,03,1,54.0738
5,00,29,03,1,49.7713
5,00,30,03,1,47.8787
5,00,31,03,1,50.6413
5,00,01,04,1,46.2484
5,00,02,04,1,44.7146
5,00,03,04,1,44.7947
5,00,04,04,1,47.373
5,00,05,04,1,42.1148
5,00,06,04,1,40.9829
5,00,07,04,1,43.0164
5,00,08,04,1,42.0735
5,00,09,04,1,41.4393
5,00,10,04,1,41.6207
5,00,11,04,1,41.9933
5,00,12,04,1,41.4636
5,00,13,04,1,42.0862
5,00,14,04,1,45.2474
5,00,15,04,1,45.3204
5,00,16,04,1,44.473
5,00,17,04,1,41.5728
5,00,18,04,1,43.3224
5,00,19,04,1,42.5376
5,00,20,04,1,40.5844
5,00,21,04,1,35.6513
5,00,22,04,1,33.9401
5,00,23,04,1,38.3382
5,00,24,04,1,45.7993
5,00,25,04,1,49.4755
5,00,26,04,1,42.8162
5,00,27,04,1,34.2775
5,00,28,04,1,33.4306
5,00,29,04,1,50.1828
5,00,30,04,1,46.998
5,00,01,05,1,39.298
5,00,02,05,1,42.5632
5,00,03,05,1,42.8113
5,00,04,05,1,43.7343
5,00,05,05,1,51.1627
5,00,06,05,1,47.6961
5,00,07,05,1,45.251
5,00,08,05,1,45.157
5,00,09,05,1,44.9007
5,00,10,05,1,50.5347
5,00,11,05,1,52.3733
5,00,12,05,1,55.0927
5,00,13,05,1,52.8592
5,00,14,05,1,52.7099
5,00,15,05,1,53.2954
5,00,16,05,1,53.1653
5,00,17,05,1,54.2315
5,00,18,05,1,41.5868
5,00,19,05,1,37.9583
5,00,20,05,1,35.1257
5,00,21,05,1,38.5166
5,00,22,05,1,51.4093
5,00,23,05,1,46.9007
5,00,24,05,1,42.011
5,00,25,05,1,43.3662
5,00,26,05,1,48.4417
5,00,27,05,1,50.7609
5,00,28,05,1,48.4268
5,00,29,05,1,47.2507
5,00,30,05,1,46.9113
5,00,31,05,1,46.7099
5,00,01,06,2,46.4696
5,00,02,06,2,45.5337
5,00,03,06,2,40.7763
5,00,04,06,2,44.3454
5,00,05,06,2,37.589
5,00,06,06,2,42.4099
5,00,07,06,2,37.3631
5,00,08,06,2,37.8669
5,00,09,06,2,38.3611
5,00,10,06,2,39.9642
5,00,11,06,2,41.057
5,00,12,06,2,41.8921
5,00,13,06,2,39.3913
5,00,14,06,2,40.9307
5,00,15,06,2,43.0235
5,00,16,06,2,40.923
5,00,17,06,2,40.6404
5,00,18,06,2,38.1454
5,00,19,06,2,37.6274
5,00,20,06,2,40.9707
5,00,21,06,2,44.8879
5,00,22,06,2,44.6766
5,00,23,06,2,35.5952
5,00,24,06,2,35.3447
5,00,25,06,2,39.0847
5,00,26,06,2,42.4436
5,00,27,06,2,41.2797
5,00,28,06,2,44.6601
5,00,29,06,2,37.1211
5,00,30,06,2,36.7713
5,00,01,07,2,34.7112
5,00,02,07,2,31.9961
5,00,03,07,2,34.5913
5,00,04,07,2,31.5586
5,00,05,07,2,44.1113
5,00,06,07,2,43.0638
5,00,07,07,2,43.1191
5,00,08,07,2,48.252
5,00,09,07,2,47.9841
5,00,10,07,2,43.0421
5,00,11,07,2,41.6287
5,00,12,07,2,37.2616
5,00,13,07,2,36.1553
5,00,14,07,2,36.7907
5,00,15,07,2,28.6664
5,00,16,07,2,28.1954
5,00,17,07,2,26.7833
5,00,18,07,2,27.4533
5,00,19,07,2,40.1159
5,00,20,07,2,38.8735
5,00,21,07,2,37.3351
5,00,22,07,2,35.6408
5,00,23,07,2,36.7585
5,00,24,07,2,38.1355
5,00,25,07,2,33.5642
5,00,26,07,2,30.104
5,00,27,07,2,31.9384
5,00,28,07,2,32.1183
5,00,29,07,2,35.6862
5,00,30,07,2,35.0298
5,00,31,07,2,30.7219
5,00,01,08,2,30.9828
5,00,02,08,2,29.6649
5,00,03,08,2,29.3205
5,00,04,08,2,38.8933
5,00,05,08,2,36.5225
5,00,06,08,2,34.9656
5,00,07,08,2,26.5934
5,00,08,08,2,28.0384
5,00,09,08,2,26.6333
5,00,10,08,2,20.3033
5,00,11,08,2,21.4711
5,00,12,08,2,20.234
5,00,13,08,2,21.7589
5,00,14,08,2,26.1629
5,00,15,08,2,30.1928
5,00,16,08,2,28.998
5,00,17,08,2,30.3268
5,00,18,08,2,31.0658
5,00,19,08,2,31.798
5,00,20,08,2,32.746
5,00,21,08,2,38.2789
5,00,22,08,2,37.6808
5,00,23,08,2,30.768
5,00,24,08,2,27.9921
5,00,25,08,2,24.6662
5,00,26,08,2,20.6173
5,00,27,08,2,32.5053
5,00,28,08,2,37.2603
5,00,29,08,2,41.1313
5,00,30,08,2,39.944
5,00,31,08,2,42.6255
5,00,01,09,3,39.7543
5,00,02,09,3,33.4868
5,00,03,09,3,28.3066
5,00,04,09,3,36.1316
5,00,05,09,3,41.5387
5,00,06,09,3,39.3086
5,00,07,09,3,37.264
5,00,08,09,3,23.4053
5,00,09,09,3,29.9053
5,00,10,09,3,29.7133
5,00,11,09,3,34.9487
5,00,12,09,3,37.616
5,00,13,09,3,39.192
5,00,14,09,3,35.3695
5,00,15,09,3,28.1717
5,00,16,09,3,25.8047
5,00,17,09,3,22.7053
5,00,18,09,3,35.378
5,00,19,09,3,37.312
5,00,20,09,3,34.3134
5,00,21,09,3,34.3265
5,00,22,09,3,36.7693
5,00,23,09,3,37.4563
5,00,24,09,3,36.2331
5,00,25,09,3,38.8039
5,00,26,09,3,33.4556
5,00,27,09,3,29.5181
5,00,28,09,3,34.551
5,00,29,09,3,39.8748
5,00,30,09,3,41.0854
5,00,01,10,3,37.3742
5,00,02,10,3,44.1993
5,00,03,10,3,42.5102
5,00,04,10,3,42.0253
5,00,05,10,3,38.343
5,00,06,10,3,37.8094
5,00,07,10,3,23.6377
5,00,08,10,3,20.9272
5,00,09,10,3,22.7487
5,00,10,10,3,23.5054
5,00,11,10,3,26.6662
5,00,12,10,3,28.3105
5,00,13,10,3,37.1215
5,00,14,10,3,41.9014
5,00,15,10,3,41.2902
5,00,16,10,3,43.8367
5,00,17,10,3,44.7318
5,00,18,10,3,42.142
5,00,19,10,3,43.8169
5,00,20,10,3,54.2443
5,00,21,10,3,54.9638
5,00,22,10,3,41.8072
5,00,23,10,3,40.4719
5,00,24,10,3,34.5649
5,00,25,10,3,36.4887
5,00,26,10,3,38.6245
5,00,27,10,3,37.0153
5,00,28,10,3,35.5
5,00,29,10,3,34.8217
5,00,30,10,3,32.6245
5,00,31,10,3,34.726
5,00,01,11,3,42.2053
5,00,02,11,3,48.7282
5,00,03,11,3,53.2563
5,00,04,11,3,54.5935
5,00,05,11,3,48.2145
5,00,06,11,3,42.5801
5,00,07,11,3,40.9608
5,00,08,11,3,42.0269
5,00,09,11,3,32.8239
5,00,10,11,3,33.5699
5,00,11,11,3,39.2252
5,00,12,11,3,39.1401
5,00,13,11,3,40.8545
5,00,14,11,3,32.2921
5,00,15,11,3,32.0215
5,00,16,11,3,32.9151
5,00,17,11,3,34.3711
5,00,18,11,3,32.95
5,00,19,11,3,35.0572
5,00,20,11,3,35.5804
5,00,21,11,3,33.1517
5,00,22,11,3,32.8373
5,00,23,11,3,34.1073
5,00,24,11,3,45.3781
5,00,25,11,3,42.9395
5,00,26,11,3,40.3801
5,00,27,11,3,34.4433
5,00,28,11,3,41.8134
5,00,29,11,3,43.5238
5,00,30,11,3,31.6747
5,00,01,12,4,31.8447
5,00,02,12,4,28.4342
5,00,03,12,4,29.4954
5,00,04,12,4,30.454
5,00,05,12,4,31.0086
5,00,06,12,4,30.8567
5,00,07,12,4,31.9713
5,00,08,12,4,37.3401
5,00,09,12,4,53.1763
5,00,10,12,4,56.285
5,00,11,12,4,51.1737
5,00,12,12,4,39.1344
5,00,13,12,4,38.4616
5,00,14,12,4,49.8066
5,00,15,12,4,50.9343
5,00,16,12,4,38.1224
5,00,17,12,4,35.5647
5,00,18,12,4,35.6887
5,00,19,12,4,36.8632
5,00,20,12,4,32.8039
5,00,21,12,4,33.1483
5,00,22,12,4,35.9013
5,00,23,12,4,38.5331
5,00,24,12,4,42.5067
5,00,25,12,4,48.3487
5,00,26,12,4,52.9993
5,00,27,12,4,53.2105
5,00,28,12,4,60.598
5,00,29,12,4,64.5158
5,00,30,12,4,61.4828
5,00,31,12,4,56.8722
5,00,01,01,4,52.8752
5,00,02,01,4,56.0351
5,00,03,01,4,61.5105
5,00,04,01,4,62.8187
5,00,05,01,4,60.973
5,00,06,01,4,52.7765
5,00,07,01,4,47.9217
5,00,08,01,4,48.0856
5,00,09,01,4,45.0486
5,00,10,01,4,51.0113
5,00,11,01,4,45.8765
5,00,12,01,4,40.7027
5,00,13,01,4,46.2408
5,00,14,01,4,48.568
5,00,15,01,4,43.0733
5,00,16,01,4,44.778
5,00,17,01,4,49.9088
5,00,18,01,4,42.7191
5,00,19,01,4,41.2795
5,00,20,01,4,41.9755
5,00,21,01,4,46.5829
5,00,22,01,4,47.466
5,00,23,01,4,44.9173
5,00,24,01,4,44.4926
5,00,25,01,4,45.372
5,00,26,01,4,40.2958
5,00,27,01,4,40.3353
5,00,28,01,4,40.968
5,00,29,01,4,46.2046
5,00,30,01,4,41.2556
5,00,31,01,4,40.2813
5,00,01,02,4,38.9788
5,00,02,02,4,31.9722
5,00,03,02,4,31.5569
5,00,04,02,4,38.1384
5,00,05,02,4,33.7678
5,00,06,02,4,29.698
5,00,07,02,4,27.4459
5,00,08,02,4,23.898
5,00,09,02,4,30.6636
5,00,10,02,4,35.0815
5,00,11,02,4,42.9797
5,00,12,02,4,43.7227
5,00,13,02,4,33.4601
5,00,14,02,4,41.8878
5,00,15,02,4,44.7295
5,00,16,02,4,45.9876
5,00,17,02,4,42.6237
5,00,18,02,4,36.1086
5,00,19,02,4,36.3577
5,00,20,02,4,36.9447
5,00,21,02,4,31.6517
5,00,22,02,4,26.8137
5,00,23,02,4,24.3074
5,00,24,02,4,20.9868
5,00,25,02,4,27.6712
5,00,26,02,4,31.563
5,00,27,02,4,48.112
5,00,28,02,4,53.9572
5,00,01,03,1,50.3173
5,00,02,03,1,48.3185
5,00,03,03,1,49.1179
5,00,04,03,1,50.6342
5,00,05,03,1,48.0128
5,00,06,03,1,46.855
5,00,07,03,1,40.3649
5,00,08,03,1,48.112
5,00,09,03,1,54.9414
5,00,10,03,1,56.0727
5,00,11,03,1,50.6204
5,00,12,03,1,49.9925
5,00,13,03,1,51.8878
5,00,14,03,1,54.308
5,00,15,03,1,46.6289
5,00,16,03,1,43.5573
5,00,17,03,1,45.1967
5,00,18,03,1,44.5101
5,00,19,03,1,45.7459
5,00,20,03,1,36.4193
5,00,21,03,1,31.4419
5,00,22,03,1,31.7221
5,00,23,03,1,41.855
5,00,24,03,1,41.277
5,00,25,03,1,42.8684
5,00,26,03,1,40.1625
5,00,27,03,1,43.9414
5,00,28,03,1,43.4046
5,00,29,03,1,44.8464
5,00,30,03,1,45.4493
5,00,31,03,1,45.3617
5,00,01,04,1,47.056
5,00,02,04,1,51.753
5,00,03,04,1,51.2221
5,00,04,04,1,49.0986
5,00,05,04,1,45.398
5,00,06,04,1,45.8987
5,00,07,04,1,46.0638
5,00,08,04,1,47.2719
5,00,09,04,1,44.9507
5,00,10,04,1,47.6443
5,00,11,04,1,40.6765
5,00,12,04,1,44.697
5,00,13,04,1,46.9939
5,00,14,04,1,47.4393
5,00,15,04,1,53.473
5,00,16,04,1,50.96
5,00,17,04,1,50.1537
5,00,18,04,1,51.4892
5,00,19,04,1,51.5707
5,00,20,04,1,51.252
5,00,21,04,1,53.7817
5,00,22,04,1,57.5614
5,00,23,04,1,57.0746
5,00,24,04,1,50.1757
5,00,25,04,1,56.2274
5,00,26,04,1,53.502
5,00,27,04,1,47.8614
5,00,28,04,1,41.306
5,00,29,04,1,42.878
5,00,30,04,1,41.9821
5,00,01,05,1,42.7474
5,00,02,05,1,42.1789
5,00,03,05,1,46.7121
5,00,04,05,1,43.4377
5,00,05,05,1,46.165
5,00,06,05,1,44.9794
5,00,07,05,1,55.3333
5,00,08,05,1,56.4157
5,00,09,05,1,56.8969
5,00,10,05,1,50.7308
5,00,11,05,1,51.7427
5,00,12,05,1,42.6197
5,00,13,05,1,33.8987
5,00,14,05,1,42.6897
5,00,15,05,1,41.8143
5,00,16,05,1,43.1987
5,00,17,05,1,40.7067
5,00,18,05,1,48.9493
5,00,19,05,1,50.6842
5,00,20,05,1,52.051
5,00,21,05,1,50.7513
5,00,22,05,1,49.0586
5,00,23,05,1,49.0892
5,00,24,05,1,53.044
5,00,25,05,1,52.2861
5,00,26,05,1,51.982
5,00,27,05,1,54.8854
5,00,28,05,1,53.0302
5,00,29,05,1,51.9173
5,00,30,05,1,53.1325
5,00,31,05,1,50.982
5,00,01,06,2,47.8227
5,00,02,06,2,48.1263
5,00,03,06,2,50.4291
5,00,04,06,2,48.5087
5,00,05,06,2,49.3432
5,00,06,06,2,52.4322
5,00,07,06,2,54.4833
5,00,08,06,2,55.2697
5,00,09,06,2,51.5693
5,00,10,06,2,55.1973
5,00,11,06,2,55.0816
5,00,12,06,2,54.0925
5,00,13,06,2,53.8588
5,00,14,06,2,48.9667
5,00,15,06,2,46.504
5,00,16,06,2,50.0755
5,00,17,06,2,47.223
5,00,18,06,2,43.4675
5,00,19,06,2,43.784
5,00,20,06,2,47.708
5,00,21,06,2,48.945
5,00,22,06,2,51.6527
5,00,23,06,2,52.9308
5,00,24,06,2,46.2283
5,00,25,06,2,48.7142
5,00,26,06,2,45.702
5,00,27,06,2,42.7882
5,00,28,06,2,43.0544
5,00,29,06,2,42.7854
5,00,30,06,2,48.8788
5,00,01,07,2,49.4447
5,00,02,07,2,49.99
5,00,03,07,2,49.2362
5,00,04,07,2,45.6853
5,00,05,07,2,46.1691
5,00,06,07,2,46.9615
5,00,07,07,2,43.5318
5,00,08,07,2,44.8336
5,00,09,07,2,43.4444
5,00,10,07,2,44.6755
5,00,11,07,2,50.7861
5,00,12,07,2,45.1785
5,00,13,07,2,45.6232
5,00,14,07,2,42.5179
5,00,15,07,2,43.0722
5,00,16,07,2,45.8935
5,00,17,07,2,42.5327
5,00,18,07,2,41.6158
5,00,19,07,2,40.4053
5,00,20,07,2,44.2698
5,00,21,07,2,42.1711
5,00,22,07,2,40.1367
5,00,23,07,2,40.5161
5,00,24,07,2,40.05
5,00,25,07,2,40.6429
5,00,26,07,2,43.9539
5,00,27,07,2,41.9342
5,00,28,07,2,39.8625
5,00,29,07,2,40.9627
5,00,30,07,2,40.1053
5,00,31,07,2,43.2816
5,00,01,08,2,40.7173
5,00,02,08,2,34.3187
5,00,03,08,2,33.4678
5,00,04,08,2,34.7236
5,00,05,08,2,32.6788
5,00,06,08,2,29.3796
5,00,07,08,2,28.2358
5,00,08,08,2,32.1868
5,00,09,08,2,32.0316
5,00,10,08,2,24.698
5,00,11,08,2,26.2007
5,00,12,08,2,31.124
5,00,13,08,2,38.8233
5,00,14,08,2,37.7542
5,00,15,08,2,32.0365
5,00,16,08,2,33.061
5,00,17,08,2,37.313
5,00,18,08,2,37.1368
5,00,19,08,2,38.0152
5,00,20,08,2,39.3134
5,00,21,08,2,38.0591
5,00,22,08,2,37.2103
5,00,23,08,2,32.8452
5,00,24,08,2,34.0841
5,00,25,08,2,24.4272
5,00,26,08,2,22.9799
5,00,27,08,2,23.84
5,00,28,08,2,40.0233
5,00,29,08,2,40.3162
5,00,30,08,2,38.08
5,00,31,08,2,33.5587
5,00,01,09,3,30.5228
5,00,02,09,3,38.3273
5,00,03,09,3,45.7959
5,00,04,09,3,40.8122
5,00,05,09,3,41.7608
5,00,06,09,3,41.5513
5,00,07,09,3,37.1865
5,00,08,09,3,39.0781
5,00,09,09,3,44.4687
5,00,10,09,3,40.2107
5,00,11,09,3,42.3267
5,00,12,09,3,44.194
5,00,13,09,3,44.4762
5,00,14,09,3,49.794
5,00,15,09,3,51.8487
5,00,16,09,3,48.6225
