serie,hour,day,month,value
9,01,29,12,15.9662
9,01,30,12,16.2702
9,01,31,12,16.1833
9,01,01,01,15.5707
9,01,02,01,15.3087
9,01,03,01,15.5373
9,01,04,01,15.6859
9,01,05,01,15.5834
9,01,06,01,14.8
9,01,07,01,13.8868
9,01,08,01,15.5557
9,01,09,01,17.0944
9,01,10,01,18.0373
9,01,11,01,18.1631
9,01,12,01,18.5212
9,01,13,01,17.2047
9,01,14,01,15.9822
9,01,15,01,16.9015
9,01,16,01,17.6834
9,01,17,01,18.4122
9,01,18,01,18.2661
9,01,19,01,17.6107
9,01,20,01,17.3348
9,01,21,01,17.4546
9,01,22,01,17.1157
9,01,23,01,17.7184
9,01,24,01,18.5008
9,01,25,01,18.3983
9,01,26,01,17.856
9,01,27,01,17.4466
9,01,28,01,16.7241
9,01,29,01,17.816
9,01,30,01,18.1636
9,01,31,01,18.6536
9,01,01,02,19.0342
9,01,02,02,18.8653
9,01,03,02,17.3649
9,01,04,02,16.024
9,01,05,02,16.9007
9,01,06,02,17.8785
9,01,07,02,18.1618
9,01,08,02,18.2158
9,01,09,02,18.3608
9,01,10,02,17.2662
9,01,11,02,16.4636
9,01,12,02,17.6141
9,01,13,02,18.4439
9,01,14,02,19.391
9,01,15,02,20.0786
9,01,16,02,20.6637
9,01,17,02,19.6007
9,01,18,02,18.4604
9,01,19,02,19.1331
9,01,20,02,20.0264
9,01,21,02,20.3143
9,01,22,02,20.0973
9,01,23,02,20.1179
9,01,24,02,18.5013
9,01,25,02,17.4647
9,01,26,02,18.448
9,01,27,02,19.7757
9,01,28,02,20.2261
9,01,01,03,20.465
9,01,02,03,20.3888
9,01,03,03,19.0973
9,01,04,03,17.972
9,01,05,03,18.4409
9,01,06,03,19.041
9,01,07,03,19.2141
9,01,08,03,19.8453
9,01,09,03,20.3867
9,01,10,03,19.4906
9,01,11,03,17.8826
9,01,12,03,18.2283
9,01,13,03,19.5745
9,01,14,03,20.2795
9,01,15,03,20.0628
9,01,16,03,20.0286
9,01,17,03,18.6593
9,01,18,03,17.2878
9,01,19,03,18.0063
9,01,20,03,18.5293
9,01,21,03,18.9075
9,01,22,03,19.2707
9,01,23,03,19.4405
9,01,24,03,17.7161
9,01,25,03,16.9358
9,02,26,03,16.6226
9,02,27,03,16.9839
9,02,28,03,17.426
9,02,29,03,17.0069
9,02,30,03,16.3399
9,02,31,03,15.6112
9,02,01,04,15.951
9,02,02,04,17.3993
9,02,03,04,18.8459
9,02,04,04,19.3522
9,02,05,04,20.0142
9,02,06,04,20.5846
9,02,07,04,19.6583
9,02,08,04,18.6113
9,02,09,04,18.8759
9,02,10,04,19.1021
9,02,11,04,18.7279
9,02,12,04,19.1842
9,02,13,04,19.5142
9,02,14,04,19.0252
9,02,15,04,18.6541
9,02,16,04,18.4747
9,02,17,04,18.6626
9,02,18,04,19.18
9,02,19,04,19.9082
9,02,20,04,20.345
9,02,21,04,20.3914
9,02,22,04,20.134
9,02,23,04,20.3926
9,02,24,04,20.8527
9,02,25,04,21.2973
9,02,26,04,21.8696
9,02,27,04,21.7007
9,02,28,04,20.8264
9,02,29,04,19.4905
9,02,30,04,18.8098
9,02,01,05,18.7472
9,02,02,05,18.6823
9,02,03,05,18.961
9,02,04,05,19.1329
9,02,05,05,19.3752
9,02,06,05,21.9173
9,02,07,05,20.82
9,02,08,05,21.4327
9,02,09,05,21.8185
9,02,10,05,21.8172
9,02,11,05,22.2607
9,02,12,05,21.6367
9,02,13,05,20.7197
9,02,14,05,20.712
9,02,15,05,21.1083
9,02,16,05,21.6514
9,02,17,05,22.3368
9,02,18,05,22.4321
9,02,19,05,21.7723
9,02,20,05,21.711
9,02,21,05,21.4603
9,02,22,05,21.8648
9,02,23,05,22.3397
9,02,24,05,22.4329
9,02,25,05,21.9622
9,02,26,05,21.6236
9,02,27,05,21.6689
9,02,28,05,21.4326
9,02,29,05,21.4526
9,02,30,05,21.269
9,02,31,05,21.1778
9,02,01,06,21.162
9,02,02,06,21.2807
9,02,03,06,21.5946
9,02,04,06,21.2051
9,02,05,06,20.7284
9,02,06,06,20.6926
9,02,07,06,20.9152
9,02,08,06,20.9939
9,02,09,06,20.9134
9,02,10,06,20.7917
9,02,11,06,20.6437
9,02,12,06,21.0159
9,02,13,06,21.8752
9,02,14,06,22.6331
9,02,15,06,23.4685
9,02,16,06,24.3473
9,02,17,06,25.0893
9,02,18,06,25.7669
9,02,19,06,26.0228
9,02,20,06,26.2653
9,02,21,06,26.3264
9,02,22,06,26.5255
9,02,23,06,26.6974
9,02,24,06,27.3087
9,02,25,06,27.6061
9,02,26,06,27.1727
9,02,27,06,26.6617
9,02,28,06,26.4993
9,02,29,06,26.4293
9,02,30,06,26.2329
9,02,01,07,25.7167
9,02,02,07,25.3612
9,02,03,07,25.2109
9,02,04,07,25.0479
9,02,05,07,24.863
9,02,06,07,25.0904
9,02,07,07,26.3
9,02,08,07,26.3633
9,02,09,07,26.7993
9,02,10,07,27.0493
9,02,11,07,26.85
9,02,12,07,26.6669
9,02,13,07,26.7764
9,02,14,07,26.8678
9,02,15,07,26.6432
9,02,16,07,26.2904
9,02,17,07,26.4725
9,02,18,07,26.766
9,02,19,07,26.5275
9,02,20,07,26.4469
9,02,21,07,26.5933
9,02,22,07,26.9656
9,02,23,07,27.2007
9,02,24,07,27.11
9,02,25,07,27.0913
9,02,26,07,26.8554
9,02,27,07,27.0297
9,02,28,07,26.9425
9,02,29,07,26.8273
9,02,30,07,26.7403
9,02,31,07,26.9083
9,02,01,08,27.3953
9,02,02,08,28.0173
9,02,03,08,28.6907
9,02,04,08,29.3853
9,02,05,08,29.9188
9,02,06,08,30.1952
9,02,07,08,29.9434
9,02,08,08,29.7385
9,02,09,08,28.9511
9,02,10,08,28.6979
9,02,11,08,28.8014
9,02,12,08,29.1093
9,02,13,08,28.8075
9,02,14,08,28.6914
9,02,15,08,28.8811
9,02,16,08,28.9856
9,02,17,08,28.949
9,02,18,08,28.958
9,02,19,08,29.0811
9,02,20,08,29.2027
9,02,21,08,29.2267
9,02,22,08,29.2042
9,02,23,08,29.4303
9,02,24,08,29.2196
9,02,25,08,29.0851
9,02,26,08,28.9456
9,02,27,08,28.943
9,02,28,08,29.0463
9,02,29,08,28.5264
9,02,30,08,28.4324
9,02,31,08,28.5758
9,02,01,09,28.7497
9,02,02,09,29.0726
9,02,03,09,29.0413
9,02,04,09,28.3869
9,02,05,09,27.8062
9,02,06,09,27.218
9,02,07,09,26.9421
9,02,08,09,26.9716
9,02,09,09,26.9947
9,02,10,09,27.1584
9,02,11,09,27.0218
9,02,12,09,27.1426
9,02,13,09,26.9991
9,02,14,09,26.4155
9,02,15,09,25.7231
9,02,16,09,25.6502
9,02,17,09,25.5666
9,02,18,09,25.4196
9,02,19,09,25.4349
9,02,20,09,25.6269
9,02,21,09,25.5335
9,02,22,09,25.2594
9,02,23,09,24.9938
9,02,24,09,25.1655
9,02,25,09,25.0069
9,02,26,09,25.0566
9,02,27,09,25.2092
9,02,28,09,25.2902
9,02,29,09,25.2919
9,02,30,09,25.3498
9,02,01,10,25.5071
9,02,02,10,25.2115
9,02,03,10,25.5519
9,02,04,10,25.644
9,02,05,10,25.2963
9,02,06,10,25.2867
9,02,07,10,25.0641
9,02,08,10,24.9775
9,02,09,10,24.5302
9,02,10,10,24.0386
9,02,11,10,24.2927
9,02,12,10,24.0956
9,02,13,10,24.1007
9,02,14,10,23.2521
9,02,15,10,23.1861
9,02,16,10,22.4451
9,02,17,10,21.9532
9,02,18,10,21.9752
9,02,19,10,21.7943
9,02,20,10,21.6207
9,02,21,10,21.5753
9,02,22,10,22.677
9,02,23,10,22.3986
9,02,24,10,22.2154
9,02,25,10,22.2407
9,02,26,10,22.6537
9,02,27,10,21.6204
9,02,28,10,19.8967
9,01,29,10,19.7268
9,01,30,10,20.6928
9,01,31,10,20.531
9,01,01,11,19.6857
9,01,02,11,19.8041
9,01,03,11,19.715
9,01,04,11,19.3473
9,01,05,11,20.7308
9,01,06,11,21.2188
9,01,07,11,21.4431
9,01,08,11,21.7393
9,01,09,11,22.9682
9,01,10,11,21.3919
9,01,11,11,20.5891
9,01,12,11,21.8397
9,01,13,11,22.2127
9,01,14,11,22.3179
9,01,15,11,22.6303
9,01,16,11,22.588
9,01,17,11,21.8493
9,01,18,11,20.9493
9,01,19,11,21.8529
9,01,20,11,21.9489
9,01,21,11,21.5021
9,01,22,11,21.4925
9,01,23,11,21.5461
9,01,24,11,20.2107
9,01,25,11,19.4004
9,01,26,11,18.8354
9,01,27,11,20.0793
9,01,28,11,19.8893
9,01,29,11,19.9135
9,01,30,11,20.5157
9,01,01,12,19.1387
9,01,02,12,18.3483
9,01,03,12,18.9607
9,01,04,12,19.5759
9,01,05,12,19.6929
9,01,06,12,18.8559
9,01,07,12,19.0752
9,01,08,12,18.6027
9,01,09,12,17.5774
9,01,10,12,19.2453
9,01,11,12,19.4734
9,01,12,12,19.6158
9,01,13,12,19.3693
9,01,14,12,19.7773
9,01,15,12,18.6622
9,01,16,12,17.8389
9,01,17,12,18.729
9,01,18,12,19.2808
9,01,19,12,19.4718
9,01,20,12,20.2103
9,01,21,12,20.1885
9,01,22,12,18.513
9,01,23,12,17.4831
9,01,24,12,16.5774
9,01,25,12,15.843
9,01,26,12,15.3609
9,01,27,12,14.9211
9,01,28,12,14.8301
9,01,29,12,14.3644
9,01,30,12,14.0537
9,01,31,12,13.7581
9,01,01,01,13.4858
9,01,02,01,13.3272
9,01,03,01,12.9493
9,01,04,01,12.6832
9,01,05,01,12.3693
9,01,06,01,11.9613
9,01,07,01,12.0208
9,01,08,01,14.3587
9,01,09,01,17.9507
9,01,10,01,17.6372
9,01,11,01,17.8054
9,01,12,01,16.1233
9,01,13,01,14.7813
9,01,14,01,15.9866
9,01,15,01,17.1574
9,01,16,01,17.9027
9,01,17,01,18.4396
9,01,18,01,18.4603
9,01,19,01,17.0876
9,01,20,01,16.1356
9,01,21,01,16.6367
9,01,22,01,17.4575
9,01,23,01,17.8719
9,01,24,01,19.003
9,01,25,01,19.298
9,01,26,01,18.1705
9,01,27,01,17
9,01,28,01,15.9695
9,01,29,01,16.8906
9,01,30,01,17.902
9,01,31,01,18.9468
9,01,01,02,18.5817
9,01,02,02,15.9884
9,01,03,02,14.977
9,01,04,02,15.7414
9,01,05,02,16.5748
9,01,06,02,17.6715
9,01,07,02,18.487
9,01,08,02,18.1348
9,01,09,02,17.0156
9,01,10,02,16.5465
9,01,11,02,17.1165
9,01,12,02,18.0951
9,01,13,02,18.8111
9,01,14,02,19.4061
9,01,15,02,19.6657
9,01,16,02,18.7864
9,01,17,02,17.7728
9,01,18,02,19.2071
9,01,19,02,20.0486
9,01,20,02,20.5199
9,01,21,02,20.8507
9,01,22,02,21.3021
9,01,23,02,20.0517
9,01,24,02,19.1358
9,01,25,02,20.2128
9,01,26,02,20.8664
9,01,27,02,20.8441
9,01,28,02,20.7893
9,01,01,03,20.8083
9,01,02,03,20.2573
9,01,03,03,19.5411
9,01,04,03,19.9362
9,01,05,03,20.402
9,01,06,03,20.3007
9,01,07,03,19.8252
9,01,08,03,19.9227
9,01,09,03,19.3173
9,01,10,03,18.9193
9,01,11,03,19.854
9,01,12,03,20.6192
9,01,13,03,20.4741
9,01,14,03,20.4613
9,01,15,03,20.5925
9,01,16,03,20.251
9,01,17,03,19.7405
9,01,18,03,19.7161
9,01,19,03,19.1549
9,01,20,03,18.9944
9,01,21,03,19.709
9,01,22,03,20.1201
9,01,23,03,19.7182
9,01,24,03,19.4709
9,01,25,03,19.9199
9,01,26,03,19.78
9,01,27,03,19.7082
9,01,28,03,19.4521
9,01,29,03,19.3773
9,01,30,03,19.2181
9,01,31,03,19.357
9,02,01,04,19.3041
9,02,02,04,19.1497
9,02,03,04,18.8126
9,02,04,04,18.4741
9,02,05,04,19.1027
9,02,06,04,17.8514
9,02,07,04,17.0139
9,02,08,04,17.9021
9,02,09,04,18.5396
9,02,10,04,18.7774
9,02,11,04,18.9015
9,02,12,04,18.4964
9,02,13,04,18.8497
9,02,14,04,19.2382
9,02,15,04,19.4658
9,02,16,04,20.3489
9,02,17,04,20.6176
9,02,18,04,21.0356
9,02,19,04,21.4789
9,02,20,04,21.6396
9,02,21,04,21.5817
9,02,22,04,21.2283
9,02,23,04,21.3228
9,02,24,04,17.7454
9,02,25,04,17.9234
9,02,26,04,18.5056
9,02,27,04,18.5479
9,02,28,04,19.0933
9,02,29,04,19.8075
9,02,30,04,20.4042
9,02,01,05,21.3669
9,02,02,05,21.9403
9,02,03,05,22.2834
9,02,04,05,22.214
9,02,05,05,22.4315
9,02,06,05,22.566
9,02,07,05,22.3589
9,02,08,05,22.0966
9,02,09,05,21.6633
9,02,10,05,21.6733
9,02,11,05,21.743
9,02,12,05,22.1607
9,02,13,05,22.6848
9,02,14,05,23.383
9,02,15,05,24.1865
9,02,16,05,24.3848
9,02,17,05,22.8603
9,02,18,05,21.8807
9,02,19,05,21.4255
9,02,20,05,21.4632
9,02,21,05,21.5984
9,02,22,05,22.2476
9,02,23,05,22.8
9,02,24,05,22.95
9,02,25,05,23.0466
9,02,26,05,23.3351
9,02,27,05,23.9531
9,02,28,05,24.4054
9,02,29,05,24.5863
9,02,30,05,24.9151
9,02,31,05,25.3027
9,02,01,06,25.8258
9,02,02,06,26.253
9,02,03,06,26.5233
9,02,04,06,26.051
9,02,05,06,24.4192
9,02,06,06,23.5846
9,02,07,06,23.0034
9,02,08,06,22.9649
9,02,09,06,23.012
9,02,10,06,23.0388
9,02,11,06,23.0061
9,02,12,06,23.068
9,02,13,06,23.1041
9,02,14,06,22.8108
9,02,15,06,22.5531
9,02,16,06,22.948
9,02,17,06,23.4392
9,02,18,06,23.8707
9,02,19,06,24.0199
9,02,20,06,24.0939
9,02,21,06,24.0823
9,02,22,06,24.5265
9,02,23,06,24.7441
9,02,24,06,25.0139
9,02,25,06,24.8019
9,02,26,06,27.7115
9,02,27,06,27.1318
9,02,28,06,26.5385
9,02,29,06,25.9067
9,02,30,06,25.4148
9,02,01,07,27.4322
9,02,02,07,27.2735
9,02,03,07,27.34
9,02,04,07,27.2541
9,02,05,07,26.8134
9,02,06,07,26.8352
9,02,07,07,26.8664
9,02,08,07,26.6924
9,02,09,07,26.3878
9,02,10,07,26.7274
9,02,11,07,27.1841
9,02,12,07,27.6444
9,02,13,07,27.6734
9,02,14,07,27.5513
9,02,15,07,27.8701
9,02,16,07,27.9062
9,02,17,07,27.4808
9,02,18,07,27.4292
9,02,19,07,27.8377
9,02,20,07,28.3055
9,02,21,07,28.6782
9,02,22,07,28.9293
9,02,23,07,29.1142
9,02,24,07,29.2155
9,02,25,07,29.0891
9,02,26,07,28.3423
9,02,27,07,27.4047
9,02,28,07,27.3682
9,02,29,07,27.2062
9,02,30,07,26.7445
9,02,31,07,26.8409
9,02,01,08,27.2554
9,02,02,08,27.419
9,02,03,08,27.8352
9,02,04,08,28.1327
9,02,05,08,28.1406
9,02,06,08,28.3042
9,02,07,08,28.0631
9,02,08,08,27.9087
9,02,09,08,27.9094
9,02,10,08,27.3013
9,02,11,08,26.7986
9,02,12,08,26.3151
9,02,13,08,26.3815
9,02,14,08,26.6893
9,02,15,08,27.3653
9,02,16,08,27.9541
9,02,17,08,28.249
9,02,18,08,28.3712
9,02,19,08,28.0164
9,02,20,08,27.6993
9,02,21,08,27.9911
9,02,22,08,28.2094
9,02,23,08,28.352
9,02,24,08,28.4559
9,02,25,08,28.6667
9,02,26,08,28.3973
9,02,27,08,27.9538
9,02,28,08,27.986
9,02,29,08,28.2329
9,02,30,08,28.4733
9,02,31,08,28.7399
9,02,01,09,28.8899
9,02,02,09,29.0058
9,02,03,09,29.0858
9,02,04,09,29.058
9,02,05,09,29.0137
9,02,06,09,28.5096
9,02,07,09,28.046
9,02,08,09,27.8635
9,02,09,09,27.6768
9,02,10,09,26.4793
9,02,11,09,26.0106
9,02,12,09,26.1676
9,02,13,09,26.1952
9,02,14,09,25.9699
9,02,15,09,25.7716
9,02,16,09,26.514
9,02,17,09,26.5531
9,02,18,09,26.2729
9,02,19,09,26.3752
9,02,20,09,26.6425
9,02,21,09,26.0228
9,02,22,09,25.1564
9,02,23,09,24.4864
9,02,24,09,24.9069
9,02,25,09,24.4136
9,02,26,09,24.6048
9,02,27,09,24.945
9,02,28,09,24.7568
9,02,29,09,24.7107
9,02,30,09,24.8479
9,02,01,10,25.3358
9,02,02,10,24.7837
9,02,03,10,24.6147
9,02,04,10,24.7252
9,02,05,10,24.6088
9,02,06,10,24.5208
9,02,07,10,24.7288
9,02,08,10,25.1275
9,02,09,10,25.2819
9,02,10,10,25.1162
9,02,11,10,25.5743
9,02,12,10,25.5
9,02,13,10,23.8439
9,02,14,10,22.5151
9,02,15,10,22.3565
9,02,16,10,21.8965
9,02,17,10,23.2541
9,02,18,10,22.8559
9,02,19,10,22.6039
9,02,20,10,22.6285
9,02,21,10,22.5016
9,02,22,10,22.5961
9,02,23,10,22.35
9,02,24,10,22.2087
9,02,25,10,22.0818
9,02,26,10,22.2974
9,02,27,10,22.1389
9,01,28,10,0
9,01,29,10,19.7268
9,01,30,10,21.6794
9,01,31,10,21.4794
9,01,01,11,21.0476
9,01,02,11,21.0724
9,01,03,11,20.4773
9,01,04,11,20.6883
9,01,05,11,20.8673
9,01,06,11,20.8878
9,01,07,11,20.3502
9,01,08,11,20.0919
9,01,09,11,21.3402
9,01,10,11,20.9605
9,01,11,11,20.7262
9,01,12,11,20.5908
9,01,13,11,20.9311
9,01,14,11,21.3239
9,01,15,11,21.4429
9,01,16,11,21.5126
9,01,17,11,21.4958
9,01,18,11,21.0117
9,01,19,11,20.6339
9,01,20,11,20.6433
9,01,21,11,20.3889
9,01,22,11,20.5791
9,01,23,11,19.7517
9,01,24,11,17.8255
9,01,25,11,17.8623
9,01,26,11,19.6082
9,01,27,11,19.7215
9,01,28,11,21.5708
9,01,29,11,21.8208
9,01,30,11,20.7589
9,01,01,12,19.3267
9,01,02,12,19.9426
9,01,03,12,19.957
9,01,04,12,19.9635
9,01,05,12,20.0589
9,01,06,12,19.1503
9,01,07,12,18.0698
9,01,08,12,17.3933
9,01,09,12,17.9689
9,01,10,12,18.5189
9,01,11,12,18.9527
9,01,12,12,19.2735
9,01,13,12,19.9573
9,01,14,12,18.8013
9,01,15,12,18.0873
9,01,16,12,18.9986
9,01,17,12,19.5776
9,01,18,12,19.7329
9,01,19,12,20.3055
9,01,20,12,20.1274
9,01,21,12,19.1554
9,01,22,12,18.2419
9,01,23,12,17.6291
9,01,24,12,17.0347
9,01,25,12,16.666
9,01,26,12,16.4591
9,01,27,12,16.1
9,01,28,12,15.7649
9,01,29,12,15.3568
9,01,30,12,14.9047
9,01,31,12,14.4141
9,01,01,01,13.9367
9,01,02,01,13.5054
9,01,03,01,13.4792
9,01,04,01,13.374
9,01,05,01,13.0793
9,01,06,01,12.8435
9,01,07,01,13.9438
9,01,08,01,15.5651
9,01,09,01,16.6187
9,01,10,01,17.4473
9,01,11,01,16.2439
9,01,12,01,14.9787
9,01,13,01,16.0041
9,01,14,01,17.181
9,01,15,01,18.0932
9,01,16,01,18.9192
9,01,17,01,19.4813
9,01,18,01,18.5866
9,01,19,01,18.0194
9,01,20,01,18.1144
9,01,21,01,18.2986
9,01,22,01,18.1635
9,01,23,01,18.7973
9,01,24,01,19.2303
9,01,25,01,18.0903
9,01,26,01,16.8722
9,01,27,01,17.8724
9,01,28,01,18.3537
9,01,29,01,18.7547
9,01,30,01,19.4993
9,01,31,01,20.073
9,01,01,02,19.4014
9,01,02,02,18.7259
9,01,03,02,19.2946
9,01,04,02,19.6157
9,01,05,02,20.0081
9,01,06,02,20.244
9,01,07,02,20.4088
9,01,08,02,19.5967
9,01,09,02,18.7556
9,01,10,02,19.4569
9,01,11,02,20.251
9,01,12,02,20.3649
9,01,13,02,20.3642
9,01,14,02,20.3867
9,01,15,02,19.357
9,01,16,02,18.5859
9,01,17,02,19.2034
9,01,18,02,19.5254
9,01,19,02,19.6664
9,01,20,02,19.6911
9,01,21,02,19.8899
9,01,22,02,19.1178
9,01,23,02,18.478
9,01,24,02,19.1599
9,01,25,02,19.8715
9,01,26,02,19.8818
9,01,27,02,20.0039
9,01,28,02,20.347
9,01,29,02,19.7179
9,01,01,03,18.8497
9,01,02,03,18.8599
9,01,03,03,19.2373
9,01,04,03,19.8182
9,01,05,03,20.0767
9,01,06,03,19.5973
9,01,07,03,18.7201
9,01,08,03,18.1899
9,01,09,03,18.8263
9,01,10,03,19.5732
9,01,11,03,19.3527
9,01,12,03,19.4856
9,01,13,03,19.7035
9,01,14,03,19.6667
9,01,15,03,19.6284
9,01,16,03,18.1272
9,01,17,03,17.3748
9,01,18,03,17.6855
9,01,19,03,17.8154
9,01,20,03,17.7864
9,01,21,03,17.3709
9,01,22,03,17.1497
9,01,23,03,17.1588
9,01,24,03,17.2678
9,01,25,03,17.3805
9,01,26,03,17.526
9,01,27,03,17.3376
9,01,28,03,17.1633
9,01,29,03,17.1367
9,02,30,03,17.2783
9,02,31,03,17.6702
9,02,01,04,18.1071
9,02,02,04,18.2745
9,02,03,04,18.8292
9,02,04,04,19.0918
9,02,05,04,19.6032
9,02,06,04,19.4381
9,02,07,04,19.0236
9,02,08,04,18.994
9,02,09,04,19.3501
9,02,10,04,19.5559
9,02,11,04,19.5619
9,02,12,04,19.7298
9,02,13,04,20.1045
9,02,14,04,20.1005
9,02,15,04,20.0435
9,02,16,04,20.3489
9,02,17,04,20.6176
9,02,18,04,21.0356
9,02,19,04,21.4789
9,02,20,04,21.6396
9,02,21,04,21.5817
9,02,22,04,21.2283
9,02,23,04,21.3228
9,02,24,04,20.387
9,02,25,04,20.6462
9,02,26,04,20.7441
9,02,27,04,20.5643
9,02,28,04,20.4092
9,02,29,04,20.0742
9,02,30,04,19.8289
9,02,01,05,19.9705
9,02,02,05,20.3038
9,02,03,05,20.7694
9,02,04,05,21.0528
9,02,05,05,21.2226
9,02,06,05,21.9173
9,02,07,05,21.5092
9,02,08,05,21.9177
9,02,09,05,22.0244
9,02,10,05,22.0692
9,02,11,05,21.9562
9,02,12,05,21.6938
9,02,13,05,21.4767
9,02,14,05,21.7099
9,02,15,05,22.3558
9,02,16,05,22.7785
9,02,17,05,22.723
9,02,18,05,22.3083
9,02,19,05,21.8941
9,02,20,05,21.9236
9,02,21,05,22.0529
9,02,22,05,22.5141
9,02,23,05,23.0536
9,02,24,05,23.3534
9,02,25,05,23.503
9,02,26,05,23.594
9,02,27,05,23.8173
9,02,28,05,23.7929
9,02,29,05,23.708
9,02,30,05,23.8713
9,02,31,05,23.9843
9,02,01,06,24.3986
9,02,02,06,24.6543
9,02,03,06,24.7599
9,02,04,06,24.3697
9,02,05,06,23.5825
9,02,06,06,23.2462
9,02,07,06,23.2228
9,02,08,06,23.4518
9,02,09,06,23.4522
9,02,10,06,23.5213
9,02,11,06,23.6799
9,02,12,06,24.039
9,02,13,06,24.48
9,02,14,06,24.7157
9,02,15,06,25.0208
9,02,16,06,25.5442
9,02,17,06,26.0477
9,02,18,06,26.4479
9,02,19,06,26.6166
9,02,20,06,26.5472
9,02,21,06,26.6389
9,02,22,06,26.8668
9,02,23,06,26.8759
9,02,24,06,27.1589
9,02,25,06,27.0774
9,02,26,06,27.7115
9,02,27,06,27.1318
9,02,28,06,26.5385
9,02,29,06,25.9067
9,02,30,06,25.4148
9,02,01,07,25.8986
9,02,02,07,25.858
9,02,03,07,26.096
9,02,04,07,26.3175
9,02,05,07,26.2602
9,02,06,07,26.3423
9,02,07,07,26.6374
9,02,08,07,26.5152
9,02,09,07,26.6284
9,02,10,07,26.7779
9,02,11,07,26.9798
9,02,12,07,27.2536
9,02,13,07,27.4778
9,02,14,07,27.7724
9,02,15,07,27.8653
9,02,16,07,27.8751
9,02,17,07,27.6831
9,02,18,07,27.8409
9,02,19,07,27.766
9,02,20,07,27.6213
9,02,21,07,27.6314
9,02,22,07,27.8422
9,02,23,07,28.0586
9,02,24,07,28.2132
9,02,25,07,28.209
9,02,26,07,27.952
9,02,27,07,27.8298
9,02,28,07,27.8748
9,02,29,07,30.1425
9,02,30,07,30.7081
9,02,31,07,30.7236
9,02,01,08,30.6293
9,02,02,08,30.3047
9,02,03,08,30.0847
9,02,04,08,30.0275
9,02,05,08,30.0933
9,02,06,08,30.4899
9,02,07,08,30.8169
9,02,08,08,30.9946
9,02,09,08,30.8721
9,02,10,08,30.5331
9,02,11,08,30.2838
9,02,12,08,29.6793
9,02,13,08,29.166
9,02,14,08,28.6553
9,02,15,08,28.8811
9,02,16,08,28.9856
10,02,16,08,30.5101
10,02,17,08,30.677
10,02,18,08,30.651
10,02,19,08,30.5557
10,02,20,08,30.4642
10,02,21,08,30.5908
10,02,22,08,30.7519
10,02,23,08,31.1258
10,02,24,08,31.3286
10,02,25,08,31.2959
10,02,26,08,31.077
10,02,27,08,30.9202
10,02,28,08,30.6684
10,02,29,08,30.2918
10,02,30,08,29.9502
10,02,31,08,29.9099
10,02,01,09,30.1047
10,02,02,09,30.2168
10,02,03,09,30.2946
10,02,04,09,30.1121
10,02,05,09,29.913
10,02,06,09,29.7298
10,02,07,09,29.6644
10,02,08,09,29.3032
10,02,09,09,28.563
10,02,10,09,27.688
10,02,11,09,27.5591
10,02,12,09,27.7281
10,02,13,09,27.6834
10,02,14,09,26.9911
10,02,15,09,25.9972
10,02,16,09,25.9208
10,02,17,09,25.8866
10,02,18,09,25.7763
10,02,19,09,26.0264
10,02,20,09,26.3757
10,02,21,09,26.3214
10,02,22,09,25.9059
10,02,23,09,24.9585
10,02,24,09,24.8521
10,02,25,09,24.2672
10,02,26,09,24.775
10,02,27,09,25.7377
10,02,28,09,25.6406
10,02,29,09,25.6571
10,02,30,09,25.7237
10,02,01,10,25.4466
10,02,02,10,25.2233
10,02,03,10,25.5561
10,02,04,10,25.6102
10,02,05,10,25.6179
10,02,06,10,25.6265
10,02,07,10,25.4796
10,02,08,10,25.4966
10,02,09,10,24.8344
10,02,10,10,24.7514
10,02,11,10,24.3405
10,02,12,10,23.9529
10,02,13,10,23.1161
10,02,14,10,21.4355
10,02,15,10,20.7601
10,02,16,10,20.4829
10,02,17,10,21.9609
10,02,18,10,22.1484
10,02,19,10,21.6426
10,02,20,10,21.5778
10,02,21,10,21.6283
10,02,22,10,21.4112
10,02,23,10,21.3853
10,02,24,10,21.2331
10,02,25,10,21.218
10,01,26,10,0
10,01,27,10,0
10,01,28,10,0
10,01,29,10,18.7017
10,01,30,10,20.5807
10,01,31,10,20.5163
10,01,01,11,19.7637
10,01,02,11,19.8253
10,01,03,11,19.1604
10,01,04,11,18.8429
10,01,05,11,19.2485
10,01,06,11,19.0014
10,01,07,11,18.4315
10,01,08,11,18.8481
10,01,09,11,20.4191
10,01,10,11,19.647
10,01,11,11,19.6974
10,01,12,11,19.1084
10,01,13,11,18.4185
10,01,14,11,20.149
10,01,15,11,22.0178
10,01,16,11,21.6844
10,01,17,11,21.3193
10,01,18,11,20.7222
10,01,19,11,19.8122
10,01,20,11,18.8911
10,01,21,11,19.5268
10,01,22,11,20.3023
10,01,23,11,19.8276
10,01,24,11,19.5945
10,01,25,11,19.0504
10,01,26,11,18.4102
10,01,27,11,18.9119
10,01,28,11,19.9264
10,01,29,11,20.4545
10,01,30,11,20.1778
10,01,01,12,19.3169
10,01,02,12,18.5185
10,01,03,12,18.4705
10,01,04,12,18.4641
10,01,05,12,19.3243
10,01,06,12,17.8428
10,01,07,12,17.3789
10,01,08,12,16.716
10,01,09,12,16.6551
10,01,10,12,17.0516
10,01,11,12,17.9218
10,01,12,12,18.2914
10,01,13,12,18.2286
10,01,14,12,18.6341
10,01,15,12,18.1082
10,01,16,12,17.6961
